id,loan_amount,funded_amount,funded_amount_investors,term,interest_rate,installment,employment_length,home_ownership,annual_income,verification_status,loan_status,purpose,debt_to_income_ratio,no_delinquency_2yrs,inquiries_last_6mths,no_open_accounts,public_records,revolving_balance,revolving_utillization,no_total_account,total_payment,total_payment_investors,total_received_principal,total_received_interest,last_payment_amnt,repay_fail
603290,15000.0,15000.0,14254.65598,36,6.54,460.01,3,0,94000.0,2,5,4,9.47,0.0,4.0,17.0,0.0,59455.0,24.6,32.0,16369.6218,15480.34,15000.0,1369.62,5799.09,0
545234,10950.0,10950.0,10750.0,36,7.88,342.53,10,0,65000.0,0,5,4,17.72,0.0,1.0,19.0,0.0,15746.0,17.4,40.0,12331.89938,12106.66,10950.0,1381.9,363.13,0
422481,4000.0,4000.0,3800.0,36,9.63,128.38,2,0,84000.0,1,5,4,8.6,0.0,0.0,12.0,0.0,3275.0,14.7,22.0,4621.558374,4390.48,4000.0,621.56,136.64,0
775858,2000.0,2000.0,2000.0,36,10.99,65.47,7,4,39996.0,1,5,2,9.96,0.0,0.0,5.0,0.0,9892.0,89.9,12.0,2356.833613,2356.83,2000.0,356.83,77.11,0
713445,16000.0,16000.0,4150.0,60,10.74,345.81,3,3,65000.0,2,5,4,7.77,0.0,0.0,15.0,0.0,7223.0,40.4,48.0,17762.48646,4607.42,16000.0,1762.49,5519.3,0
835550,30000.0,20575.0,20525.0,60,13.99,478.64,10,4,54996.0,0,5,4,13.94,0.0,1.0,6.0,0.0,10690.0,28.6,10.0,27732.66997,27665.28,20575.0,7157.67,9079.22,0
467881,13200.0,13200.0,12900.0,36,11.14,433.01,7,3,125000.0,1,5,4,7.62,0.0,0.0,13.0,0.0,1847.0,4.6,40.0,15479.78186,15127.96,13200.0,2279.78,3357.84,0
847316,28000.0,28000.0,27975.0,36,8.49,883.77,8,4,56950.0,0,5,4,19.79,0.0,0.0,7.0,0.0,12372.0,50.9,29.0,31416.00285,31387.95,28000.0,3416.0,10236.43,0
848811,6800.0,6800.0,6550.0,36,8.49,214.63,3,4,27800.0,2,5,1,7.73,0.0,0.0,9.0,0.0,9634.0,51.2,11.0,7655.187124,7373.75,6800.0,855.19,472.76,0
512191,11500.0,11500.0,11425.0,36,13.48,390.13,2,4,39600.0,1,5,4,10.9,0.0,3.0,6.0,0.0,2051.0,37.3,6.0,12554.07745,12472.2,11500.0,1054.08,9446.72,0
775875,6000.0,6000.0,6000.0,36,5.42,180.96,8,4,32000.0,1,5,1,16.5,0.0,3.0,9.0,0.0,5827.0,15.1,34.0,6503.181412,6503.18,6000.0,503.18,1090.35,0
837531,18000.0,18000.0,17650.0,36,19.69,666.11,10,4,58240.0,0,5,4,7.11,0.0,0.0,3.0,0.0,4563.0,78.7,10.0,22964.44099,22517.91,18000.0,4964.44,838.97,0
732687,15000.0,15000.0,15000.0,36,17.14,535.84,1,3,79200.0,2,5,3,7.03,0.0,1.0,4.0,0.0,1391.0,24.4,34.0,18158.60438,18158.6,15000.0,3158.6,180.8,0
500343,20000.0,20000.0,19664.19626,36,11.36,658.23,1,0,80000.0,1,5,3,10.51,0.0,1.0,13.0,0.0,12093.0,18.7,27.0,23073.31068,22674.65,20000.0,3073.31,9265.56,0
1035681,35000.0,35000.0,34987.98452,60,22.06,967.86,10,4,90000.0,0,1,4,16.36,0.0,0.0,11.0,0.0,21412.0,85.0,29.0,52253.52,52218.97,29544.62,22708.9,967.86,0
1016593,9000.0,9000.0,9000.0,36,6.62,276.34,4,0,54000.0,1,5,4,11.8,0.0,0.0,10.0,0.0,7219.0,66.2,23.0,9916.417112,9916.42,9000.0,916.42,1918.27,0
384951,9100.0,9100.0,9100.0,36,10.95,297.7,1,0,81204.0,0,5,13,0.15,1.0,0.0,8.0,0.0,517.0,8.9,17.0,10716.9404,10716.94,9099.98,1616.96,310.46,0
847152,12000.0,12000.0,12000.0,60,16.89,297.53,2,4,60000.0,1,5,4,19.98,2.0,1.0,5.0,0.0,6250.0,68.7,14.0,17732.39999,17732.4,12000.0,5732.4,4.59,0
773300,2400.0,2400.0,2400.0,60,8.49,49.23,10,0,107000.0,2,5,13,7.1,0.0,0.0,13.0,0.0,22787.0,44.0,45.0,2793.799137,2793.8,2400.0,393.8,1419.59,0
683871,5600.0,5600.0,5600.0,60,15.65,135.15,6,0,70000.0,2,5,4,17.91,1.0,1.0,22.0,0.0,6573.0,30.6,52.0,8103.429995,8103.43,5600.0,2503.43,402.43,0
1060369,28000.0,28000.0,28000.0,36,7.9,876.13,4,4,65000.0,0,5,1,14.64,0.0,1.0,7.0,0.0,13504.0,36.2,15.0,31032.58789,31032.59,28000.0,3032.59,11763.44,0
558828,4000.0,4000.0,4000.0,60,13.23,91.49,2,0,60000.0,1,5,1,18.44,0.0,2.0,15.0,0.0,30184.0,82.7,32.0,5488.89,5488.89,4000.0,1488.89,95.93,0
736169,3000.0,3000.0,3000.0,36,12.68,100.63,6,4,55000.0,1,5,9,12.94,0.0,0.0,9.0,0.0,6576.0,76.5,35.0,3593.692581,3593.69,3000.0,593.69,785.82,0
1015252,2400.0,2400.0,2150.0,36,8.9,76.21,3,4,40000.0,1,5,7,13.26,0.0,0.0,5.0,0.0,432.0,2.4,6.0,2743.465836,2457.69,2400.0,343.47,81.36,0
401326,6000.0,6000.0,5825.0,36,8.0,188.02,2,0,55000.0,1,5,11,13.11,0.0,0.0,10.0,0.0,66430.0,3.2,30.0,6768.59597,6571.18,6000.0,768.6,201.54,0
595528,1500.0,1500.0,1500.0,36,13.61,50.99,10,3,57000.0,0,4,4,8.91,4.0,4.0,6.0,0.0,0.0,0.0,20.0,1835.534253,1835.53,1500.0,335.53,60.74,0
480572,7500.0,7500.0,7425.0,36,12.73,251.75,8,4,26400.0,1,5,4,11.91,1.0,2.0,8.0,0.0,6202.0,33.7,20.0,9066.115231,8975.45,7500.0,1566.12,275.23,0
474634,4000.0,4000.0,4000.0,36,13.92,136.55,4,4,31609.52,0,5,2,17.77,0.0,1.0,12.0,0.0,8768.0,61.7,20.0,4910.428383,4910.43,4000.0,910.43,188.39,0
675553,4000.0,4000.0,4000.0,36,10.37,129.77,1,0,150000.0,2,5,4,14.22,0.0,0.0,10.0,0.0,8132.0,89.4,19.0,4490.728478,4490.73,4000.0,490.73,2287.37,0
569734,15000.0,15000.0,14950.0,36,11.86,497.22,3,0,159000.0,2,5,3,12.53,0.0,0.0,9.0,0.0,34833.0,73.8,27.0,17895.89983,17836.25,15000.0,2895.9,1030.72,0
571285,8400.0,8400.0,8375.0,36,14.84,290.54,2,4,67000.0,1,5,1,7.97,2.0,1.0,6.0,0.0,5679.0,24.5,10.0,10004.68769,9974.91,8400.0,1604.69,4499.89,0
481536,3000.0,3000.0,3000.0,36,10.25,97.16,1,4,28000.0,1,5,1,23.61,0.0,2.0,20.0,0.0,2325.0,9.0,21.0,3402.597144,3402.6,3000.0,402.6,1467.22,0
919270,35000.0,35000.0,33692.8218,60,19.42,916.03,10,0,110000.0,0,1,1,20.79,1.0,2.0,8.0,0.0,15733.0,65.0,25.0,51274.16,48238.2,31468.5,19805.66,916.03,0
706442,9600.0,9600.0,9600.0,60,10.37,205.73,3,4,36000.0,2,5,3,1.1,1.0,0.0,9.0,0.0,776.0,3.1,18.0,10380.83914,10380.84,9600.0,780.84,8537.64,0
600784,12000.0,12000.0,12000.0,36,10.36,389.24,10,0,110004.0,1,5,3,5.51,0.0,0.0,6.0,0.0,15259.0,28.8,20.0,14013.13913,14013.14,12000.0,2013.14,400.47,0
1031605,5500.0,5500.0,5500.0,60,14.65,129.84,9,0,107000.0,2,5,0,8.89,0.0,1.0,5.0,0.0,25080.0,89.3,12.0,7666.909992,7666.91,5500.0,2166.91,1694.27,0
501827,5500.0,5500.0,5200.0,36,13.48,186.59,5,3,26899.2,1,4,2,22.84,0.0,5.0,12.0,0.0,2688.0,17.7,36.0,6713.607218,6347.41,5500.0,1213.61,335.82,0
995801,21000.0,21000.0,21000.0,36,7.9,657.1,1,0,144000.0,0,5,4,14.73,0.0,2.0,11.0,0.0,98350.0,48.9,18.0,23378.45706,23378.46,21000.0,2378.46,7614.25,0
1059103,7000.0,7000.0,7000.0,36,7.9,219.04,4,0,38400.0,1,5,1,9.34,0.0,1.0,7.0,0.0,6736.0,26.5,10.0,7793.220829,7793.22,7000.0,793.22,2542.19,0
267976,5000.0,5000.0,1100.0,36,12.92,168.28,8,0,72000.0,1,5,4,19.67,0.0,1.0,9.0,0.0,19771.0,92.4,30.0,5053.88,1111.88,5000.0,53.88,5054.17,0
677072,34000.0,34000.0,31572.74267,60,17.14,847.55,10,0,216000.0,0,5,4,16.67,0.0,1.0,10.0,0.0,34845.0,76.2,32.0,48304.30994,43275.22,34000.0,14304.31,4693.06,0
826386,24250.0,24250.0,23975.0,60,12.99,551.64,10,0,62544.0,0,5,1,12.97,0.0,0.0,9.0,0.0,29841.0,41.7,32.0,26730.07448,26426.95,24250.0,2480.07,21773.85,0
489407,1000.0,1000.0,1000.0,36,6.76,30.77,7,0,100000.0,1,5,3,7.84,0.0,0.0,9.0,0.0,46396.0,35.7,30.0,1016.522143,1016.52,1000.0,16.52,0.2,0
563835,8000.0,8000.0,8000.0,36,7.51,248.89,2,0,85000.0,1,5,5,23.93,0.0,3.0,9.0,0.0,78527.0,53.9,25.0,8050.49,8050.49,8000.0,50.49,8051.07,0
889132,12000.0,12000.0,11975.0,60,17.58,301.99,7,3,140000.0,2,5,8,14.34,0.0,2.0,8.0,0.0,26216.0,90.7,35.0,13838.01934,13809.19,12000.0,1838.02,229.12,0
581960,2800.0,2800.0,2775.0,36,10.38,90.85,5,4,28800.0,1,5,4,17.79,0.0,0.0,5.0,0.0,10052.0,76.0,14.0,3270.910998,3241.71,2800.0,470.91,94.8,0
838185,15000.0,15000.0,14500.0,36,8.49,473.45,10,0,152000.0,1,5,4,11.18,0.0,0.0,7.0,0.0,4306.0,61.5,31.0,15310.74556,14800.39,15000.0,310.75,14366.25,0
968019,5000.0,5000.0,5000.0,36,15.27,173.99,1,0,60000.0,1,5,3,11.72,1.0,3.0,12.0,1.0,8477.0,82.8,25.0,6263.570821,6263.57,5000.0,1263.57,198.69,0
698092,8000.0,8000.0,8000.0,36,11.11,262.33,9,4,39860.0,2,5,4,11.08,0.0,1.0,9.0,1.0,5134.0,76.6,16.0,9443.738468,9443.74,8000.0,1443.74,314.87,0
434971,4000.0,4000.0,3784.008237,36,11.83,132.54,1,4,60000.0,1,5,7,8.44,1.0,0.0,8.0,0.0,8459.0,63.1,14.0,4771.249776,4511.24,4000.0,771.25,146.13,0
386939,5000.0,5000.0,4800.0,36,11.89,165.82,2,4,48000.0,1,5,7,18.13,0.0,2.0,8.0,0.0,15155.0,42.3,15.0,5969.509995,5730.73,5000.0,969.51,175.98,0
644275,4000.0,4000.0,4000.0,60,8.88,82.81,8,0,60000.0,1,5,13,13.76,0.0,2.0,8.0,0.0,7862.0,10.7,34.0,4781.84536,4781.85,4000.0,781.85,1976.36,0
357884,7500.0,7500.0,6392.858571,36,10.83,244.94,2,0,90000.0,0,5,1,20.91,0.0,0.0,12.0,0.0,120338.0,47.5,31.0,8103.139387,6904.9,7500.0,603.14,5902.66,0
492800,5000.0,5000.0,4975.0,36,13.85,170.52,7,4,32400.0,1,5,4,5.89,0.0,2.0,10.0,0.0,4140.0,54.5,24.0,5721.741815,5693.13,5000.0,721.74,3338.54,0
516387,4800.0,4800.0,4800.0,60,14.59,113.17,4,0,65000.0,1,5,4,10.47,0.0,0.0,5.0,0.0,7057.0,94.1,17.0,6789.439994,6789.44,4800.0,1989.44,143.78,0
575895,15000.0,15000.0,15000.0,60,15.21,358.51,7,0,168000.0,0,5,3,10.77,0.0,0.0,6.0,0.0,1842.0,73.7,19.0,21510.12003,21510.12,15000.0,6510.12,392.85,0
1066639,7400.0,7400.0,7400.0,36,13.49,251.09,1,3,25000.0,2,5,4,8.45,0.0,0.0,5.0,0.0,5199.0,92.8,13.0,9039.034417,9039.03,7400.0,1639.03,255.3,0
443215,15000.0,15000.0,14800.0,36,11.14,492.06,7,4,75000.0,1,5,4,8.05,0.0,0.0,12.0,0.0,5404.0,5.2,28.0,17055.50505,16828.1,15000.0,2055.51,8200.23,0
488824,5200.0,5200.0,5200.0,36,7.88,162.66,1,4,38000.0,1,5,4,4.93,0.0,3.0,18.0,0.0,2872.0,61.1,45.0,5855.927676,5855.93,5200.0,655.93,168.55,0
523607,7500.0,7500.0,7472.475043,60,11.86,166.31,5,4,41000.0,0,5,4,5.44,0.0,0.0,3.0,0.0,4577.0,43.6,22.0,9767.24503,9730.29,7500.0,2267.25,2642.88,0
1027822,1800.0,1800.0,1800.0,36,7.51,56.0,10,0,58000.0,1,5,13,26.92,0.0,0.0,10.0,0.0,10141.0,48.1,28.0,2012.517528,2012.52,1800.0,212.52,278.09,0
738158,3500.0,3500.0,3500.0,36,13.06,118.04,10,0,36000.0,1,5,4,7.5,0.0,1.0,10.0,0.0,6060.0,85.9,15.0,4247.73632,4247.74,3500.0,747.74,242.39,0
449337,7500.0,7500.0,7475.0,36,12.18,249.75,9,4,780000.0,1,5,4,0.6,0.0,0.0,5.0,1.0,6332.0,21.5,10.0,8293.133132,8265.49,7500.0,793.13,5550.4,0
627014,8525.0,8525.0,8475.0,36,6.54,261.44,2,4,51600.0,1,5,4,5.0,0.0,0.0,7.0,0.0,8843.0,27.8,10.0,8890.381565,8838.24,8525.0,365.38,28.85,0
217413,25000.0,25000.0,102.57,36,10.78,815.87,2,0,86000.0,1,4,0,0.75,1.0,8.0,6.0,0.0,2718.0,19.3,14.0,29371.14189,120.13,25000.0,4371.14,816.96,0
582162,7000.0,7000.0,7000.0,36,7.14,216.59,2,0,45000.0,0,5,1,23.33,0.0,0.0,8.0,0.0,10412.0,30.7,31.0,7797.836317,7797.84,7000.0,797.84,234.03,0
291687,9600.0,7200.0,2584.74,36,11.03,235.83,4,0,62892.0,1,5,4,21.83,0.0,2.0,14.0,0.0,12025.0,37.2,21.0,8489.472347,2925.32,7199.97,1289.5,237.94,0
689192,7350.0,7350.0,7350.0,36,5.79,222.91,10,0,85000.0,2,5,1,2.99,0.0,1.0,5.0,0.0,7177.0,29.1,19.0,7687.485538,7687.49,7350.0,337.49,2352.57,0
835925,5000.0,5000.0,5000.0,36,8.49,157.82,1,0,100000.0,1,5,7,11.95,1.0,1.0,11.0,0.0,2834.0,29.5,33.0,5568.575442,5568.58,5000.0,568.58,2273.79,0
610696,2000.0,2000.0,2000.0,36,12.98,67.37,3,4,45996.0,1,5,2,12.21,0.0,2.0,3.0,0.0,169.0,33.8,6.0,2063.613148,2063.61,2000.0,63.61,1929.41,0
543489,4500.0,4500.0,4500.0,36,7.51,140.0,1,0,36000.0,2,5,9,13.9,0.0,0.0,10.0,0.0,387.0,2.5,26.0,5040.036419,5040.04,4500.0,540.04,153.87,0
1053390,10000.0,10000.0,10000.0,36,12.42,334.16,6,4,32000.0,0,5,1,23.93,0.0,0.0,6.0,0.0,5724.0,80.6,13.0,12029.45,12029.45,10000.0,2029.45,346.13,0
421211,10000.0,10000.0,9674.924415,36,11.26,328.64,2,4,112000.0,2,5,12,16.29,0.0,0.0,10.0,0.0,5742.0,43.8,29.0,11800.48447,11414.49,10000.0,1800.48,1625.68,0
837237,20000.0,20000.0,20000.0,60,13.99,465.27,7,0,54996.0,0,5,4,18.7,0.0,1.0,13.0,0.0,21025.0,55.3,38.0,25948.58007,25948.58,20000.0,5948.58,11533.04,0
1029273,1925.0,1925.0,1925.0,36,9.91,62.04,7,3,69600.0,1,5,2,4.79,0.0,2.0,5.0,1.0,13846.0,24.3,13.0,2000.673993,2000.67,1925.0,75.67,1753.89,0
762370,1500.0,1500.0,1500.0,60,11.49,32.99,5,4,65000.0,0,5,1,19.02,0.0,0.0,6.0,0.0,12210.0,83.1,31.0,1583.465224,1583.47,1500.0,83.47,1420.52,0
1007417,8000.0,8000.0,7950.0,36,14.27,274.48,10,0,97000.0,1,5,1,13.77,0.0,2.0,13.0,1.0,5816.0,56.5,40.0,9767.93181,9706.88,8000.0,1767.93,2371.64,0
1035859,19600.0,19600.0,19575.0,36,9.91,631.61,3,0,60000.0,0,5,10,16.2,0.0,4.0,12.0,0.0,4590.0,21.5,31.0,22661.16257,22632.26,19600.0,3061.16,3727.25,0
449448,13000.0,13000.0,12375.0,36,10.99,425.56,1,4,47000.0,1,5,10,4.75,0.0,0.0,5.0,0.0,6620.0,18.4,7.0,15321.7131,14585.09,13000.0,2321.71,477.44,0
718573,5000.0,5000.0,5000.0,36,5.42,150.8,10,4,33600.0,1,5,4,13.36,0.0,2.0,11.0,0.0,6660.0,27.1,21.0,5428.767193,5428.77,5000.0,428.77,160.99,0
821011,15000.0,15000.0,15000.0,36,9.99,483.94,1,0,76960.0,2,5,4,21.74,0.0,0.0,13.0,1.0,8221.0,46.2,38.0,16699.39908,16699.4,15000.0,1699.4,8968.74,0
999879,5000.0,5000.0,4750.0,36,10.65,162.87,3,0,48000.0,1,5,3,2.3,0.0,0.0,6.0,0.0,2363.0,46.3,16.0,5881.01915,5586.97,5000.0,866.02,190.18,0
713082,10000.0,10000.0,9950.0,36,12.68,335.41,1,4,54000.0,0,5,4,7.24,0.0,0.0,8.0,0.0,9901.0,85.4,13.0,12074.33636,12013.96,10000.0,2074.34,373.97,0
732199,2400.0,2400.0,2400.0,60,16.4,58.88,1,4,28854.0,2,5,9,21.96,4.0,1.0,2.0,0.0,0.0,0.0,8.0,3532.306827,3532.31,2400.0,1132.31,58.38,0
728587,4200.0,4200.0,4200.0,36,11.11,137.73,4,4,36996.0,2,5,2,7.1,0.0,0.0,3.0,0.0,1098.0,73.2,5.0,4546.635325,4546.64,4200.0,346.64,3313.52,0
831341,14500.0,14500.0,14475.0,60,23.59,413.7,3,0,150000.0,0,5,10,17.15,0.0,3.0,30.0,0.0,13346.0,38.4,63.0,19662.49073,19628.59,14500.0,5162.49,12108.59,0
1047952,13000.0,13000.0,13000.0,60,9.91,275.64,2,4,26004.0,2,5,2,1.8,0.0,0.0,6.0,0.0,3839.0,21.4,13.0,16347.65998,16347.66,13000.0,3347.66,3668.22,0
534444,1500.0,1500.0,1500.0,36,14.35,51.53,3,4,38004.0,2,5,2,15.31,2.0,2.0,4.0,0.0,56.0,0.9,11.0,1816.11288,1816.11,1500.0,316.11,583.71,0
557251,5000.0,5000.0,4500.0,36,14.84,172.94,1,4,38352.0,1,5,4,11.64,0.0,0.0,4.0,0.0,4655.0,89.5,5.0,5986.04425,5387.44,5000.0,986.04,2534.34,0
547296,12000.0,12000.0,12000.0,36,13.23,405.66,6,4,53000.0,2,5,1,17.12,0.0,0.0,6.0,0.0,10395.0,82.5,10.0,14604.90252,14604.9,12000.0,2604.9,423.25,0
1016517,1500.0,1500.0,1500.0,36,10.65,48.86,6,3,34056.0,1,5,3,22.62,1.0,0.0,8.0,0.0,2382.0,25.1,31.0,1665.194735,1665.19,1500.0,165.19,832.49,0
500346,11000.0,11000.0,9400.0,36,10.62,358.16,3,0,69000.0,0,5,7,0.66,0.0,0.0,7.0,0.0,149.0,0.7,34.0,11256.82,9619.63,11000.0,256.82,2102.17,0
867150,35000.0,35000.0,34875.0,36,15.99,1230.33,10,0,97000.0,0,5,1,20.75,0.0,0.0,8.0,0.0,79419.0,75.6,30.0,42692.22053,42539.75,35000.0,7692.22,8306.32,0
852189,5600.0,5600.0,5600.0,36,7.49,174.17,10,0,44582.0,1,5,4,13.22,2.0,0.0,4.0,0.0,2227.0,55.7,14.0,5855.016454,5855.02,5600.0,255.02,4639.34,0
835789,15000.0,15000.0,15000.0,36,7.49,466.53,4,4,100000.0,0,5,4,17.06,0.0,0.0,10.0,0.0,18707.0,43.6,29.0,16794.85805,16794.86,15000.0,1794.86,493.15,0
970420,5500.0,5500.0,5500.0,36,6.03,167.4,9,0,65004.0,1,5,2,22.52,0.0,0.0,9.0,0.0,68859.0,41.7,18.0,6026.22007,6026.22,5500.0,526.22,170.47,0
678561,10800.0,10800.0,10750.0,60,12.68,243.97,4,0,52000.0,2,5,4,10.27,0.0,2.0,8.0,0.0,9705.0,83.7,14.0,14638.00998,14570.24,10800.0,3838.01,243.78,0
882247,4000.0,4000.0,4000.0,36,19.03,146.69,6,4,19200.0,0,5,2,10.56,0.0,0.0,2.0,0.0,299.0,99.7,3.0,5201.762173,5201.76,4000.0,1201.76,1251.31,0
444991,10000.0,10000.0,9950.0,36,8.94,317.72,1,4,37500.0,1,5,4,13.73,0.0,2.0,5.0,0.0,417.0,3.2,28.0,11129.78563,11074.14,10000.0,1129.79,14.92,0
975058,5000.0,5000.0,5000.0,36,12.69,167.73,5,0,100000.0,2,5,3,20.69,0.0,1.0,12.0,0.0,60010.0,73.3,35.0,6041.35,6041.35,5000.0,1041.35,178.34,0
502022,17000.0,17000.0,16759.33558,36,10.62,553.52,8,0,96000.0,1,5,1,8.06,0.0,1.0,10.0,0.0,20074.0,42.2,22.0,19713.03899,19417.22,17000.0,2713.04,5349.47,0
1068326,24000.0,24000.0,24000.0,36,10.65,781.76,10,4,45000.0,0,5,4,14.8,0.0,0.0,5.0,0.0,24708.0,55.2,9.0,28143.25001,28143.25,24000.0,4143.25,791.58,0
907139,6625.0,6625.0,6625.0,36,16.77,235.45,10,0,55000.0,1,5,4,24.96,0.0,0.0,8.0,0.0,28827.0,94.2,21.0,8235.593698,8235.59,6625.0,1610.59,2841.71,0
988536,8400.0,8400.0,8400.0,36,7.51,261.34,8,0,27600.0,0,5,4,12.96,0.0,0.0,11.0,0.0,3685.0,12.9,16.0,9398.165279,9398.17,8400.0,998.17,1053.55,0
380278,5000.0,5000.0,4950.0,36,18.43,181.85,1,4,20000.0,1,5,0,10.32,0.0,1.0,4.0,0.0,3688.0,97.1,6.0,6018.257115,5958.07,5000.0,1018.26,3282.07,0
467991,7000.0,7000.0,6975.0,36,16.35,247.31,2,4,70000.0,1,5,0,2.57,0.0,0.0,7.0,0.0,7786.0,30.5,10.0,7850.681452,7822.64,7000.0,850.68,9.13,0
1058451,10000.0,10000.0,10000.0,36,9.91,322.25,3,4,50000.0,2,5,1,9.1,0.0,0.0,9.0,0.0,13020.0,37.5,11.0,11256.57948,11256.58,10000.0,1256.58,5145.96,0
433155,9000.0,9000.0,8825.0,36,11.83,298.21,1,0,70000.0,2,5,1,10.83,0.0,1.0,11.0,0.0,9237.0,41.4,25.0,9987.408795,9793.21,9000.0,987.41,19.2,0
475549,1500.0,1500.0,1500.0,36,14.61,51.72,2,4,40000.0,1,5,2,3.9,0.0,2.0,3.0,0.0,2775.0,92.5,7.0,1619.246066,1619.25,1500.0,119.25,1309.63,0
790382,3000.0,3000.0,3000.0,36,7.49,93.31,2,4,24000.0,2,5,1,12.85,0.0,0.0,5.0,0.0,2999.0,47.6,7.0,3219.539085,3219.54,3000.0,219.54,27.84,0
737848,5750.0,5750.0,5673.558893,60,7.66,115.66,10,0,23328.0,2,5,13,20.68,0.0,0.0,5.0,0.0,738.0,8.2,18.0,6939.300299,6827.68,5750.0,1189.3,115.36,0
835716,20000.0,20000.0,20000.0,60,19.29,522.01,2,4,55000.0,2,5,7,11.48,0.0,2.0,2.0,0.0,0.0,0.0,17.0,22805.01665,22805.02,20000.0,2805.02,3980.64,0
771466,10000.0,10000.0,10000.0,36,12.99,336.9,10,4,72345.0,2,5,0,2.09,1.0,0.0,6.0,0.0,1756.0,87.8,24.0,12128.02305,12128.02,10000.0,2128.02,353.8,0
873728,16500.0,16500.0,16500.0,36,5.42,497.64,10,0,130000.0,2,5,1,9.35,0.0,1.0,11.0,0.0,22104.0,18.2,32.0,17914.94,17914.94,16500.0,1414.94,506.48,0
351127,7500.0,7500.0,756.2795826,36,14.5,258.16,10,0,150000.0,1,4,4,26.27,0.0,2.0,17.0,0.0,91148.0,95.4,25.0,9293.640508,774.69,7500.0,1793.64,258.34,0
508722,3700.0,3700.0,3700.0,36,6.39,113.23,3,0,62000.0,2,5,3,10.03,0.0,0.0,6.0,0.0,14636.0,25.5,26.0,3903.142676,3903.14,3700.0,203.14,2659.58,0
358960,4800.0,4800.0,4800.0,36,7.88,150.15,1,4,65000.0,1,5,1,10.19,0.0,0.0,15.0,0.0,8301.0,38.2,52.0,5342.11096,5342.11,4800.0,542.11,1746.23,0
953231,30000.0,30000.0,30000.0,36,12.69,1006.35,10,0,65000.0,0,5,1,9.58,0.0,1.0,11.0,0.0,20453.0,59.5,27.0,36228.37997,36228.38,30000.0,6228.38,1050.76,0
611041,10000.0,10000.0,10000.0,36,12.98,336.85,5,3,60000.0,2,5,4,0.88,0.0,0.0,5.0,0.0,343.0,3.1,9.0,11421.11285,11421.11,10000.0,1421.11,6370.09,0
688659,22000.0,22000.0,21977.14272,60,14.17,513.85,5,0,45034.08,0,5,4,20.52,0.0,2.0,16.0,0.0,16739.0,40.3,34.0,30318.01993,30273.12,22000.0,8318.02,6727.91,0
770159,24000.0,24000.0,24000.0,36,11.49,791.32,8,0,210000.0,2,5,4,14.37,0.0,3.0,16.0,0.0,5051.0,37.6,38.0,27328.46507,27328.47,24000.0,3328.47,6105.89,0
414410,10000.0,10000.0,9800.0,36,9.32,319.47,1,4,30000.0,1,5,3,2.56,0.0,0.0,7.0,0.0,473.0,1.9,11.0,10078.5,9876.93,10000.0,78.5,10079.29,0
354818,7500.0,5900.0,1130.285841,36,11.59,194.82,5,0,100000.0,1,5,1,20.29,0.0,0.0,13.0,0.0,57152.0,78.7,31.0,7013.13794,1168.84,5900.0,1113.14,194.75,0
1048550,10000.0,10000.0,10000.0,36,11.71,330.76,5,4,39600.0,1,5,4,10.48,0.0,0.0,7.0,1.0,9495.0,66.9,8.0,11667.53758,11667.54,10000.0,1667.54,4073.75,0
517038,15000.0,15000.0,14978.433,36,13.11,506.21,4,4,35000.0,2,5,7,0.58,0.0,0.0,5.0,0.0,17.0,0.4,20.0,16472.11876,16448.15,15000.0,1472.12,796.79,0
688186,6400.0,6400.0,6400.0,60,14.91,151.96,5,4,90000.0,1,5,4,18.43,0.0,0.0,6.0,0.0,10154.0,90.7,30.0,9069.88,9069.88,6400.0,2669.88,1180.41,0
843173,5000.0,5000.0,4750.0,36,11.49,164.86,3,4,42072.0,2,5,13,8.24,0.0,0.0,2.0,0.0,792.0,26.4,4.0,5934.799868,5638.06,5000.0,934.8,178.68,0
370302,12000.0,12000.0,9378.079685,36,12.84,403.42,1,4,46000.0,0,5,4,19.57,0.0,1.0,10.0,0.0,27261.0,87.4,33.0,14522.9825,11117.05,11999.99,2522.99,405.15,0
369880,14000.0,14000.0,3150.0,36,11.89,464.3,4,0,84240.0,0,5,13,10.33,0.0,3.0,5.0,0.0,23149.0,32.6,15.0,14910.10248,3354.77,14000.0,910.1,8934.8,0
385511,2500.0,2500.0,2482.487641,36,14.42,85.96,1,4,19000.0,1,4,4,24.0,0.0,4.0,11.0,0.0,5475.0,48.8,14.0,3094.39313,3071.44,2499.99,594.4,91.96,0
981639,15000.0,15000.0,15000.0,36,15.27,521.97,10,3,54000.0,0,5,13,2.16,0.0,2.0,5.0,0.0,3959.0,11.0,9.0,18790.72002,18790.72,15000.0,3790.72,554.36,0
422847,20000.0,20000.0,17197.57935,36,13.79,681.51,1,4,103000.0,0,5,4,19.76,0.0,0.0,8.0,0.0,22512.0,65.2,43.0,23760.08073,19926.69,20000.0,3760.08,9457.49,0
777779,2500.0,2500.0,2500.0,36,8.49,78.91,1,0,84996.0,2,5,7,7.81,1.0,2.0,7.0,0.0,0.0,0.0,19.0,2811.311966,2811.31,2500.0,311.31,852.38,0
507636,15000.0,15000.0,14500.0,36,14.22,514.27,8,0,55000.0,0,4,2,5.63,0.0,4.0,6.0,1.0,10674.0,40.3,24.0,15686.96017,15164.06,15000.0,686.96,14149.42,0
